Gene,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,threshold
ENSMUSG00000030763,Lcmt1,7.888043714037649,-0.0018336850629914,0.0213554539025221,-0.3380631865969876,0.7353155718089814,,False
ENSMUSG00000030766,Arhgap17,4.158976200547501,-0.0028930185832345,0.0227421522620432,-0.742643012690678,0.4576978400224024,,False
ENSMUSG00000030768,Disp1,2.9133401035195687,0.0001881097449776,0.0227463571854358,0.0523511017048823,0.9582489358369144,,False
ENSMUSG00000030769,Slc5a11,1.2901857943287809,-0.002677558826432,0.0237220635641891,-1.0777282989716903,0.2811550256393275,,False
ENSMUSG00000030775,Trat1,1.9344486676425203,0.0012403128153609,0.0231603626932318,0.3675514342968225,0.713207733332714,,False
ENSMUSG00000030780,Rusf1,4.599485671235238,0.0001857108711334,0.022189666282357,0.0600977576557589,0.9520777758685196,,False
ENSMUSG00000030781,Slc5a2,0.3187238039065942,-0.0028292932971165,0.0240827766504575,-1.5124238092861402,0.130426081713174,,False
ENSMUSG00000030782,Tgfb1i1,3.430772914973124,-0.000301726904806,0.0225816980691278,-0.1173822194585308,0.906557173476365,,False
ENSMUSG00000030785,Cox6a2,2.180127947242392,-0.0005049797131756,0.0230086303770214,-0.1760454092550005,0.8602582680736193,,False
ENSMUSG00000030786,Itgam,4.366853937315953,-0.0005639588044331,0.0222799880287301,-0.1177691028989433,0.9062506114565968,,False
ENSMUSG00000030787,Lyve1,1.7083420928545112,-0.0009146619390213,0.0232161254170887,-0.3267296710760698,0.743872356547328,,False
ENSMUSG00000030789,Itgax,0.8718639321394177,-0.0047994841714754,0.0248358744240144,-2.279370980461806,0.0226450218658888,,False
ENSMUSG00000030790,Adm,1.793111455952029,-0.0005725896231438,0.0231529074897588,-0.2722176054769064,0.7854547056054847,,False
ENSMUSG00000030792,Dkkl1,3.1186037371180437,-0.0023631169878108,0.0230007755015871,-0.6378129616404388,0.5235954410801387,,False
ENSMUSG00000030793,Pycard,2.4373053346401723,-0.0002989463329966,0.0229085717651714,-0.1061726574866329,0.9154453644684654,,False
ENSMUSG00000030796,Tead2,2.364948001626339,0.0007088177022034,0.0229577627931827,0.2157898168607886,0.82915158629352,,False
ENSMUSG00000030798,Cd37,2.718612523686786,0.0006900234428982,0.022833354135455,0.2033128013547649,0.8388905504477433,,False
ENSMUSG00000030800,Prss8,0.9588331051935876,-0.0003382851246672,0.0234085469945886,-0.0711955559223708,0.943242118303541,,False
ENSMUSG00000030801,Kat8,4.116905738059242,-0.0017040787864429,0.0224837063124419,-0.4589136875100848,0.646296149209056,,False
ENSMUSG00000030802,Bckdk,5.716641252860985,0.0034034790081904,0.0224062557757202,0.6330028459603249,0.5267317844962331,,False
ENSMUSG00000030804,Gm21974,0.1035118482349654,-3.68384275842716e-05,0.0237209882418646,-0.0293706111489932,0.976569011594482,,False
ENSMUSG00000030805,Stx4a,6.409176987396825,-0.0078188485916863,0.0244960996702832,-1.4004397062124343,0.161381686797801,,False
ENSMUSG00000030811,Fbxl19,9.364956803850196,-0.0142805240611412,0.0292351882263586,-1.8199520643825275,0.0687663051599026,,False
ENSMUSG00000030814,Bcl7c,4.215472216738529,0.0009408266781026,0.0223619550850858,0.228229674152566,0.8194676934932958,,False
ENSMUSG00000030815,Phkg2,6.759523567939824,-0.0020572091269245,0.021719717794127,-0.5115240413987616,0.6089841583994947,,False
ENSMUSG00000030816,Rnf40,9.27887834802559,-0.0043559616001938,0.0216202188117664,-0.7478022228902591,0.4545794611180074,,False
ENSMUSG00000030822,Prr14,4.483728233098359,-0.0005250081966399,0.022231699136717,-0.10584593631405,0.9157045895646176,,False
ENSMUSG00000030823,Zfp747l1,2.5757821354040664,-0.0027987683808481,0.0232889391399021,0.6070597614170299,0.5438112528091565,,False
ENSMUSG00000030824,Nucb1,9.077687341403085,0.0030655680813927,0.02130105151417,0.4601872786156563,0.6453818013377919,,False
ENSMUSG00000030825,Hsd17b14,0.6566161342467925,-0.0009458385909563,0.023587075225304,-0.5390791855638908,0.5898322170352004,,False
ENSMUSG00000030826,Bcat2,3.7566642099595953,-0.0040072054531091,0.0232827064027206,-0.991583920668,0.3214005361685049,,False
ENSMUSG00000030827,Fgf21,0.0745921249048074,9.273390272298916e-05,0.0235439869536582,0.0576514491009281,0.954026267333369,,False
ENSMUSG00000030830,Itgal,2.153562478483129,-0.0014287627429001,0.0231251927059192,-0.512596343094569,0.6082337117766203,,False
ENSMUSG00000030834,Abcc6,1.855453767409868,0.0011613673101777,0.0232112320809606,0.4106139046831888,0.6813556662828557,,False
ENSMUSG00000030838,Ush1c,0.747752718007863,0.0054685556989535,0.0253602018287654,2.7586702311734554,0.0058037068517642,,False
ENSMUSG00000030839,Sergef,4.694195733637364,-0.0017502409264358,0.022308804385505,-0.3816275724751223,0.7027376295414685,,False
ENSMUSG00000030842,Lamtor1,7.344094440241055,0.0024349927235091,0.0216422513276705,0.3736708400923881,0.708649222522659,,False
ENSMUSG00000030844,Rgs10,4.087533928139247,-0.0003056554519636,0.0223585524894697,0.0125988222944137,0.9899478601375934,,False
ENSMUSG00000030847,Bag3,3.062969806737604,-0.0021313156373747,0.022925111451354,-0.7406002727296184,0.4589358426088741,,False
ENSMUSG00000030849,Fgfr2,7.675298499680699,-0.0025571897550223,0.0215497890832032,0.6079808701138399,0.5432001616114805,,False
ENSMUSG00000030851,Ldhc,0.0890090817595828,-0.0003260927658313,0.0237522115014836,-0.1451255301079508,0.8846117615589111,,False
ENSMUSG00000030858,Fam24b,0.5758731977879439,0.0008930101831592,0.023597096899622,0.5353146790910973,0.5924322775637348,,False
ENSMUSG00000030859,Fam24a,0.0124494911909793,6.728705294738993e-05,0.0274660805405341,0.0181459766906804,0.9855223998843542,,False
ENSMUSG00000030862,Cpxm2,2.3916318438094706,-0.0011572840225286,0.0229900143332427,-0.4106132375551065,0.6813561555403627,,False
ENSMUSG00000030865,Chp2,1.726605789722317,0.0022473085647535,0.0234634492606476,0.3816202371671836,0.7027430712312694,,False
ENSMUSG00000030866,Ern2,0.8383223978199641,-0.0024900540294381,0.0238486998663083,-1.2725464073048514,0.2031790463852079,,False
ENSMUSG00000030867,Plk1,1.92181231464388,-0.000817284636007,0.0231196524464181,-0.294345358455165,0.7684940159079792,,False
ENSMUSG00000030868,Dctn5,9.255881977538271,-0.0050676303652969,0.0219028876001506,0.052993968182625,0.9577367136551114,,False
ENSMUSG00000030869,Ndufab1,9.497075327559156,-0.004861428250301,0.0217526131304777,0.2338897590755789,0.8150705638088414,,False
ENSMUSG00000030871,Ears2,3.013070029497809,-0.0005439453469453,0.0227187726133956,-0.1292582139125098,0.8971533344581839,,False
ENSMUSG00000030872,Gga2,6.106801654257504,-0.0028612371924256,0.0221023334678591,-0.4423544846596392,0.6582327098531486,,False
ENSMUSG00000030873,Scnn1b,0.4226788969546248,0.0018307732070548,0.0238009092579451,1.0733936814753813,0.2830945182897697,,False
ENSMUSG00000030876,Mettl9,7.585596261868406,0.0048901844042122,0.022383930041304,0.8771884237069794,0.3803843027703329,,False
ENSMUSG00000030877,Slc68a2,1.4582476299659466,-0.0005492734294959,0.0232360833611194,-0.2063246334884078,0.8365373377319614,,False
ENSMUSG00000030878,Cdr2,3.808215151671335,-0.0010369804289432,0.0224973004916374,-0.2671109021181215,0.7893837737941305,,False
ENSMUSG00000030879,Mrpl17,4.845107726138311,0.0023657254489788,0.0223981182522802,0.6321926148842366,0.5272610224626905,,False
ENSMUSG00000030880,Polr3e,6.163425396800131,-0.0019953251278334,0.0218862489959508,-0.2246057290497561,0.8222860076241316,,False
ENSMUSG00000030882,Dnhd1,3.432272063382736,-0.0006551349421851,0.0225814136859821,-0.1528567618859125,0.8785112341276962,,False
ENSMUSG00000030887,Pdzd9,0.5817718716146835,0.0038284113903058,0.0244948694919094,2.233786750448961,0.0254971077482713,,False
ENSMUSG00000030888,Rrp8,3.3982186769463203,0.000210592999434,0.0225843145805224,-0.0291582935262911,0.9767383440229402,,False
ENSMUSG00000030889,Vwa3a,3.680511919219367,0.0011184515396294,0.0225427406986358,0.3232477340921851,0.746507633048839,,False
ENSMUSG00000030890,Ilk,7.889605947842326,0.0016354850399318,0.0213371471477429,0.4722248535877829,0.6367663015731635,,False
ENSMUSG00000030894,Tpp1,8.883260453679165,0.0013993033681986,0.0210299114312722,0.2191923792941388,0.8265001915932398,,False
ENSMUSG00000030895,Hpx,0.9708853509850278,-0.0027208229089193,0.0238753881629213,-1.2414625546442324,0.2144349228224377,,False
ENSMUSG00000030897,Cnga4,1.8387270562676543,0.0010111135733425,0.0231763122637562,0.409383484492647,0.6822582578445405,,False
ENSMUSG00000030898,Cckbr,6.028027703659199,-0.0071214975846133,0.0242023856127329,-1.2506557197222865,0.2110601122756139,,False
ENSMUSG00000030909,Anks4b,1.0913798276333833,0.0008150218959944,0.023412905817825,0.3697162013722839,0.7115939589021285,,False
ENSMUSG00000030911,Zp2,0.9281780159233436,0.0039692684027134,0.0243625194647623,1.9740680311342271,0.048374007840584,,False
ENSMUSG00000030917,Ldaf1,3.465972844178642,0.00183829691172,0.0227415351477793,0.4706917135554342,0.6378609027289572,,False
ENSMUSG00000030921,Trim30a,2.3403014495475487,-0.0004571776106296,0.0229454530654074,-0.1468649778828628,0.8832385957149277,,False
ENSMUSG00000030922,Lyrm1,3.1910396231952287,-0.0009291723981942,0.0226869072965014,-0.1630733956482053,0.8704606465745623,,False
ENSMUSG00000030924,Rexo5,1.8475121986818883,-0.0020383872871759,0.0233286780680422,-0.6962622886684906,0.4862645854328953,,False
ENSMUSG00000030929,Eri2,3.752953031107407,0.0022486805994142,0.0227257378246394,0.4235682979044413,0.6718806795233369,,False
ENSMUSG00000030930,Chst15,6.3926426627301085,0.0011844004251588,0.0217088924832318,0.2852721024511386,0.7754356842517511,,False
ENSMUSG00000030935,Acsm3,0.5179143870868093,0.0018788421687432,0.0237826297062933,1.1173577621325057,0.2638413871815303,,False
ENSMUSG00000030942,Thumpd1,8.157176670187885,0.0022545054623713,0.0213672628725969,0.2512910810298523,0.8015890702865522,,False
ENSMUSG00000030945,Acsm2,1.5159895945841353,-0.0026494381834447,0.0236332357013901,-1.0145132064800442,0.3103379309636724,,False
ENSMUSG00000030946,Lhpp,3.501807478434932,0.0007457636188832,0.0225652189519101,0.1088049941734868,0.9133571625617696,,False
ENSMUSG00000030954,Gp2,0.1758788442571654,-0.0006921278527926,0.0238724526485607,-0.3313445258982972,0.7403842621831851,,False
ENSMUSG00000030956,Fam53b,6.040062665724405,-0.0172184901811346,0.0370648942243663,-2.412621176887636,0.0158382716287156,,False
ENSMUSG00000030960,Eef1akmt2,3.885520732889128,0.0008589792314441,0.022451503619961,0.2451895131993176,0.8063096958655176,,False
ENSMUSG00000030963,Umod,0.0020745437951409,1.9882123297404733e-05,0.0535161976875078,0.0035714075535474,0.9971504351103684,,False
ENSMUSG00000030965,Abraxas2,5.497796434697483,0.001081117928228,0.0219703600565421,0.2334433592191893,0.8154171472837464,,False
ENSMUSG00000030966,Trim21,2.3216452459542856,0.0001733337674162,0.02293785193261,0.1962192728998775,0.844438543681143,,False
ENSMUSG00000030968,Pdilt,0.080601825272516,0.0003172943106134,0.0317246540198882,0.156674039198656,0.8755017480878938,,False
ENSMUSG00000030970,Ctbp2,4.905255743926501,-0.0020286781309351,0.0222681366813997,-0.2638260722533881,0.7919139433778849,,False
ENSMUSG00000030972,Acsm5,0.8794969853377544,-0.0021547424790352,0.0237462290368335,-1.0488368019127212,0.2942532362860242,,False
ENSMUSG00000030976,Tex36,0.0538581099446408,0.0004931808255827,0.0222250053267569,0.1825912539321739,0.8551187473262781,,False
ENSMUSG00000030978,Rrm1,4.276228212559465,0.0020754105351678,0.0225144118487886,0.3188272116592033,0.7498575423600147,,False
ENSMUSG00000030979,Uros,4.7379577645897335,-0.0012192914210902,0.0222131791144998,-0.3752134692170072,0.7075017137785456,,False
ENSMUSG00000030980,Knop1,5.744807515440538,0.0010778050582671,0.0218902570812468,0.2159103751856155,0.829057609612796,,False
ENSMUSG00000030981,Mmp21,0.6029053940890741,-0.0007633002870978,0.0235942032650417,-0.448751912665193,0.6536106313811789,,False
ENSMUSG00000030982,Vps35l,7.5749182064193725,0.0050235536765572,0.0224412832334899,0.7653167823110939,0.4440829330412659,,False
ENSMUSG00000030983,Bccip,6.662678123665149,-0.0004801032947382,0.0215679304412241,-0.1156816253380022,0.9079048693266684,,False
ENSMUSG00000030986,Dhx32,5.375462427301949,0.002963921011825,0.0223802522170679,0.5339067936318694,0.5934060215799601,,False
ENSMUSG00000030990,Pgap2,3.8333671908322473,0.0007155302715778,0.0224602817538739,0.1749864368291414,0.8610902909946904,,False
ENSMUSG00000030994,D7Ertd443e,2.799732161181113,0.0013024108851865,0.0228676930507856,0.3664671310155579,0.7140165349123946,,False
ENSMUSG00000030996,Art1,0.3066459223608241,0.0009383660352488,0.0237551767746644,0.4967072599265242,0.6193955020951452,,False
ENSMUSG00000031004,Mki67,1.8533666821743984,0.0018067793585126,0.0233013424270455,0.5151882582120998,0.6064214732736553,,False
ENSMUSG00000031015,Swap70,4.094136505683992,0.0004298574499412,0.0223605022666822,0.0932055279653751,0.9257402828280038,,False
ENSMUSG00000031016,Wee1,4.903256733291732,-0.0037780970272666,0.0227939665815524,-0.9166351032636476,0.3593338833064184,,False
ENSMUSG00000031022,BC051019,0.8743032174043361,3.0064679210895527e-05,0.0234327906472334,-0.0349451706920643,0.9721234615875796,,False
ENSMUSG00000031023,Akip1,2.0791560679919643,0.0001959737620096,0.0230257705748013,0.0626060573262697,0.9500802058334614,,False
ENSMUSG00000031024,Dennd2b,4.762144806433699,-0.002307083797776,0.0223800090342448,-0.5583489842061224,0.5766061019123039,,False
ENSMUSG00000031026,Trim66,6.369498971344218,-0.0019368916678304,0.0218353569703967,-0.3501431771652419,0.7262312486430822,,False
ENSMUSG00000031027,Stk33,2.004620871386229,-0.0007356552984052,0.0230751958259489,-0.2606802874854284,0.7943390689030267,,False
ENSMUSG00000031059,Ndufb11,8.141867585197899,0.0013279686908772,0.0212263784186176,0.2299666254806383,0.8181177037251063,,False
ENSMUSG00000031060,Rbm10,7.562887941052479,-0.0079895021056121,0.0241408536113518,-1.2833780466636382,0.1993596612991339,,False
ENSMUSG00000031068,Glrx3,9.48603000409285,0.001448063632743,0.0208776939622184,0.2085179486432522,0.8348245696414383,,False
ENSMUSG00000031070,Mrgprf,1.6211355935287648,0.0005286951347142,0.023222371309768,0.2085402700670184,0.8348071427695398,,False
ENSMUSG00000031072,LTO1,4.1374629114435,-0.0019625825644016,0.0225279563641935,-0.2900063367355295,0.7718113898193587,,False
ENSMUSG00000031073,Fgf15,0.3355652963021204,-0.000229878745681,0.0236285473198781,-0.119955385682839,0.9045184897498058,,False
ENSMUSG00000031074,Fgf3,0.9126083419738548,0.0003803272883842,0.0235061124729755,0.0909482365075587,0.9275337217913752,,False
ENSMUSG00000031075,Ano1,2.907579920505731,-0.001087556380974,0.0228072114018421,-0.2838932586035691,0.7764921829013981,,False
ENSMUSG00000031077,Fadd,2.1886597758863493,-1.3485980957935572e-05,0.0229897475688408,0.0328208301696435,0.9738174670867664,,False
ENSMUSG00000031079,Zfp300,2.3255608259572176,0.0015113766778978,0.0230700316518515,0.4648163469279113,0.6420629803307998,,False
ENSMUSG00000031085,Acte1,0.0041369058575051,-2.905103709664878e-05,0.0260207435455751,-0.0088612149024795,0.9929298659652948,,False
ENSMUSG00000031089,Slc6a14,0.2115174536347425,0.0004949353362093,0.0237440415102067,0.242019386715779,0.8087651412808832,,False
ENSMUSG00000031090,Nadsyn1,2.804004247225668,-0.0006815555695229,0.0227956270247276,-0.2846505698709845,0.7759118640367024,,False
ENSMUSG00000031093,Dock11,3.6456562042292666,0.0008801404967422,0.0225231828229673,0.2175605485370167,0.8277715258566909,,False
ENSMUSG00000031095,Cul4b,6.895674950641947,0.0097145490105763,0.0259207096544391,1.391853413006649,0.1639667916625412,,False
ENSMUSG00000031097,Tnni2,0.6190554593568578,-2.8810147403235763e-05,0.0235632406930406,-0.0164210982635202,0.9868984480377272,,False
ENSMUSG00000031098,Syt8,0.0684152758365744,-0.0001249622054372,0.0262336442683652,-0.0138625074049335,0.9889396736109052,,False
ENSMUSG00000031099,Smarca1,6.087564926001817,0.0040342946648318,0.0225073728064722,0.7992181014117423,0.4241639576683417,,False
ENSMUSG00000031101,Sash3,1.948586505485466,0.0004003478516564,0.023084042499302,0.0654908007225124,0.9477832305729474,,False
ENSMUSG00000031103,Elf4,1.9527417143731685,0.0011697533343523,0.0231542344634883,0.0003530396137934,0.9997183151486538,,False
ENSMUSG00000031104,Rab33a,3.935846536000788,0.0031199618296138,0.0229228147171067,0.6848260988384578,0.4934536641412669,,False
ENSMUSG00000031105,Slc25a14,7.036026587768693,0.0008928068474315,0.0214986110413235,-0.0145368499332982,0.9884016803697808,,False
ENSMUSG00000031107,Rbmx2,3.0110914845598025,-0.0004556030586786,0.0227137228505808,-0.1008880035628929,0.9196393662864508,,False
ENSMUSG00000031109,Enox2,3.789965895371917,0.0013290579074106,0.0225371352200462,0.3029159285111281,0.7619539321194264,,False
ENSMUSG00000031111,Igsf1,3.524766027742725,0.0038209540940987,0.0233136271070383,0.9557499680923228,0.3391985709516704,,False
ENSMUSG00000031112,Stk26,3.2703424643278707,-0.0003630415823815,0.0226118523251404,-0.1073297306617982,0.9145273991097652,,False
ENSMUSG00000031118,Magea14,0.0082989724951351,4.863524795812584e-06,0.0253882467342778,0.007835583428838,0.9937481729305584,,False
ENSMUSG00000031119,Gpc4,4.214954811568333,0.0060396711855639,0.0241996419014705,1.2892715568106112,0.1973036956961708,,False
ENSMUSG00000031125,3830403N18Rik,0.4762836033399721,-0.0001340060205826,0.0235889105527694,-0.1010364108816259,0.9195215563509318,,False
ENSMUSG00000031129,Slc9a9,3.8738951170356186,0.0033258461709666,0.0230112002230519,0.822383158750854,0.4108588612631363,,False
ENSMUSG00000031130,Brs3,0.6063399912794696,0.8284573641897668,0.1788210741344617,4.8469465012067205,1.2537621949660297e-06,,False
ENSMUSG00000031131,Vgll1,0.0165957750555715,1.3035243161862283e-05,0.0170577279511184,0.031257158501956,0.97506445626191,,False
ENSMUSG00000031132,Cd40lg,0.0186225319768708,-6.566410286499831e-06,0.0504566911419722,0.0062605674489746,0.9950048225213706,,False
ENSMUSG00000031133,Arhgef6,4.518200511639783,-0.000852647473552,0.0222270358209064,-0.1678404953165831,0.8667087637145399,,False
ENSMUSG00000031134,Rbmx,8.645871469904636,0.0071011365607398,0.0231701036140493,1.2047012063789715,0.2283186701553956,,False
ENSMUSG00000031138,F9,0.6603940551562283,-0.0008457747356345,0.0236213797767929,-0.4742117755242724,0.635348897035543,,False
