native,name,Wilcoxon_p,Wilcoxon_FDR,Wilcoxon_significant,gProfiler_p,gProfiler_significant,methods_included,methods_significant
GO:0086003,cardiac muscle cell contraction (GO:0086003),0.5099835902191394,0.7934240187453633,False,,,1,0
GO:0086004,regulation of cardiac muscle cell contraction,,,,1.0,False,1,0
GO:0086004,regulation of cardiac muscle cell contraction (GO:0086004),0.788776515892311,0.9326151261781596,False,,,1,0
GO:0086005,ventricular cardiac muscle cell action potential,,,,1.0,False,1,0
GO:0086005,ventricular cardiac muscle cell action potential (GO:0086005),0.1481339725971894,0.4605509492304421,False,,,1,0
GO:0086009,membrane repolarization (GO:0086009),0.6889674230180984,0.8875848734087785,False,,,1,0
GO:0086010,membrane depolarization during action potential,,,,1.0,False,1,0
GO:0086010,membrane depolarization during action potential (GO:0086010),0.5320194224655912,0.8089285506237909,False,,,1,0
GO:0086011,membrane repolarization during action potential (GO:0086011),0.8596387421097084,0.9528267849547202,False,,,1,0
GO:0086012,membrane depolarization during cardiac muscle cell action potential,,,,1.0,False,1,0
GO:0086012,membrane depolarization during cardiac muscle cell action potential (GO:0086012),0.2480069761033387,0.5800575966423529,False,,,1,0
GO:0086013,membrane repolarization during cardiac muscle cell action potential (GO:0086013),0.9365185685607826,0.9801917578783246,False,,,1,0
GO:0086014,atrial cardiac muscle cell action potential,,,,1.0,False,1,0
GO:0086014,atrial cardiac muscle cell action potential (GO:0086014),0.9492203189016756,0.986408950573714,False,,,1,0
GO:0086015,SA node cell action potential,,,,1.0,False,1,0
GO:0086016,AV node cell action potential,,,,1.0,False,1,0
GO:0086018,SA node cell to atrial cardiac muscle cell signaling,,,,1.0,False,1,0
GO:0086026,atrial cardiac muscle cell to AV node cell signaling,,,,1.0,False,1,0
GO:0086027,AV node cell to bundle of His cell signaling,,,,1.0,False,1,0
GO:0086029,Purkinje myocyte to ventricular cardiac muscle cell signaling,,,,1.0,False,1,0
GO:0086045,membrane depolarization during AV node cell action potential,,,,1.0,False,1,0
GO:0086046,membrane depolarization during SA node cell action potential,,,,1.0,False,1,0
GO:0086064,cell communication by electrical coupling involved in cardiac conduction (GO:0086064),0.2537546618889162,0.5868850198443045,False,,,1,0
GO:0086065,cell communication involved in cardiac conduction,,,,1.0,False,1,0
GO:0086066,atrial cardiac muscle cell to AV node cell communication,,,,1.0,False,1,0
GO:0086067,AV node cell to bundle of His cell communication,,,,1.0,False,1,0
GO:0086068,Purkinje myocyte to ventricular cardiac muscle cell communication,,,,1.0,False,1,0
GO:0086070,SA node cell to atrial cardiac muscle cell communication,,,,1.0,False,1,0
GO:0086091,regulation of heart rate by cardiac conduction,,,,1.0,False,1,0
GO:0086091,regulation of heart rate by cardiac conduction (GO:0086091),0.7840754714722569,0.9301702444984524,False,,,1,0
GO:0086100,endothelin receptor signaling pathway,,,,1.0,False,1,0
GO:0086101,endothelin receptor signaling pathway involved in heart process,,,,1.0,False,1,0
GO:0086103,G protein-coupled receptor signaling pathway involved in heart process,,,,1.0,False,1,0
GO:0089718,amino acid import across plasma membrane,,,,1.0,False,1,0
GO:0089718,amino acid import across plasma membrane (GO:0089718),0.6217973971068469,0.8563571203342137,False,,,1,0
GO:0090022,regulation of neutrophil chemotaxis (GO:0090022),0.8654396707666775,0.9561936123559592,False,,,1,0
GO:0090023,positive regulation of neutrophil chemotaxis (GO:0090023),0.904029410621908,0.9688574613736848,False,,,1,0
GO:0090025,regulation of monocyte chemotaxis (GO:0090025),0.0107141760511039,0.124698735778327,False,,,1,0
GO:0090026,positive regulation of monocyte chemotaxis (GO:0090026),0.0337186411369634,0.2198099147947155,False,,,1,0
GO:0090036,regulation of protein kinase C signaling (GO:0090036),0.0083759870265206,0.1118141425305107,False,,,1,0
GO:0090049,regulation of cell migration involved in sprouting angiogenesis,,,,1.0,False,1,0
GO:0090049,regulation of cell migration involved in sprouting angiogenesis (GO:0090049),0.1243653548162176,0.4223077804994748,False,,,1,0
GO:0090050,positive regulation of cell migration involved in sprouting angiogenesis,,,,1.0,False,1,0
GO:0090050,positive regulation of cell migration involved in sprouting angiogenesis (GO:0090050),0.1513716855652938,0.4651933522582716,False,,,1,0
GO:0090051,negative regulation of cell migration involved in sprouting angiogenesis,,,,1.0,False,1,0
GO:0090051,negative regulation of cell migration involved in sprouting angiogenesis (GO:0090051),0.4864575208045233,0.7757444188669227,False,,,1,0
GO:0090063,positive regulation of microtubule nucleation,,,,1.0,False,1,0
GO:0090066,regulation of anatomical structure size,,,,1.0,False,1,0
GO:0090068,positive regulation of cell cycle process,,,,1.0,False,1,0
GO:0090068,positive regulation of cell cycle process (GO:0090068),0.3321364504724945,0.6542554183042933,False,,,1,0
GO:0090075,relaxation of muscle (GO:0090075),0.141301226009928,0.4518267280053304,False,,,1,0
GO:0090083,regulation of inclusion body assembly (GO:0090083),0.001813277980164,0.0571574600085362,False,,,1,0
GO:0090084,negative regulation of inclusion body assembly (GO:0090084),0.0007422089016592,0.0335142662380168,True,,,1,1
GO:0090087,regulation of peptide transport,,,,1.0,False,1,0
GO:0090090,negative regulation of canonical Wnt signaling pathway,,,,1.0,False,1,0
GO:0090090,negative regulation of canonical Wnt signaling pathway (GO:0090090),0.3459726932883773,0.6644427471609191,False,,,1,0
GO:0090092,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,,,,1.0,False,1,0
GO:0090092,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092),0.6750581600996564,0.8839064112442523,False,,,1,0
GO:0090100,positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,,,,1.0,False,1,0
GO:0090100,positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100),0.5573989587885795,0.8252202383626392,False,,,1,0
GO:0090101,negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,,,,1.0,False,1,0
GO:0090101,negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101),0.0538420421840653,0.2782327874716076,False,,,1,0
GO:0090102,cochlea development,,,,1.0,False,1,0
GO:0090103,cochlea morphogenesis (GO:0090103),0.3684999127544973,0.6814673249203747,False,,,1,0
GO:0090109,regulation of cell-substrate junction assembly,,,,1.0,False,1,0
GO:0090109,regulation of cell-substrate junction assembly (GO:0090109),0.3735087266068327,0.687060426779688,False,,,1,0
GO:0090110,COPII-coated vesicle cargo loading (GO:0090110),0.983521813711648,0.9961851751432989,False,,,1,0
GO:0090114,COPII-coated vesicle budding (GO:0090114),0.0066048873970548,0.1026735159714299,False,,,1,0
GO:0090118,receptor-mediated endocytosis involved in cholesterol transport,,,,1.0,False,1,0
GO:0090128,regulation of synapse maturation,,,,1.0,False,1,0
GO:0090128,regulation of synapse maturation (GO:0090128),0.3062579268875047,0.633585858876405,False,,,1,0
GO:0090130,tissue migration,,,,1.0,False,1,0
GO:0090132,epithelium migration,,,,1.0,False,1,0
GO:0090136,epithelial cell-cell adhesion (GO:0090136),0.9185594086314444,0.9747251428303044,False,,,1,0
GO:0090140,regulation of mitochondrial fission (GO:0090140),0.1514668573791103,0.4651933522582716,False,,,1,0
GO:0090141,positive regulation of mitochondrial fission (GO:0090141),0.6188680142345384,0.8547903503113498,False,,,1,0
GO:0090150,establishment of protein localization to membrane,,,,1.0,False,1,0
GO:0090150,establishment of protein localization to membrane (GO:0090150),0.557325181544782,0.8252202383626392,False,,,1,0
GO:0090153,regulation of sphingolipid biosynthetic process,,,,1.0,False,1,0
GO:0090154,positive regulation of sphingolipid biosynthetic process (GO:0090154),0.0224616575364617,0.1812703553953179,False,,,1,0
GO:0090155,negative regulation of sphingolipid biosynthetic process,,,,1.0,False,1,0
GO:0090156,intracellular sphingolipid homeostasis,,,,1.0,False,1,0
GO:0090158,endoplasmic reticulum membrane organization,,,,1.0,False,1,0
GO:0090158,endoplasmic reticulum membrane organization (GO:0090158),0.0161911486259343,0.1531496926138876,False,,,1,0
GO:0090160,Golgi to lysosome transport (GO:0090160),0.9318778080912268,0.9785992916448376,False,,,1,0
GO:0090161,Golgi ribbon formation (GO:0090161),0.2649287219703479,0.5958925842611404,False,,,1,0
GO:0090162,establishment of epithelial cell polarity,,,,1.0,False,1,0
GO:0090162,establishment of epithelial cell polarity (GO:0090162),0.0913558121033495,0.3583083390500298,False,,,1,0
GO:0090169,regulation of spindle assembly,,,,1.0,False,1,0
GO:0090169,regulation of spindle assembly (GO:0090169),0.1860854051603028,0.5030805001946034,False,,,1,0
GO:0090175,regulation of establishment of planar polarity (GO:0090175),0.0126645598833642,0.1345565143910386,False,,,1,0
GO:0090181,regulation of cholesterol metabolic process (GO:0090181),0.5802607137558378,0.8359015903060739,False,,,1,0
GO:0090189,regulation of branching involved in ureteric bud morphogenesis (GO:0090189),0.9809734914504858,0.9955985449682774,False,,,1,0
GO:0090190,positive regulation of branching involved in ureteric bud morphogenesis (GO:0090190),0.6316042953028257,0.8629953501742139,False,,,1,0
GO:0090199,regulation of release of cytochrome c from mitochondria,,,,1.0,False,1,0
GO:0090199,regulation of release of cytochrome c from mitochondria (GO:0090199),0.1442907739163826,0.4546305106179801,False,,,1,0
GO:0090200,positive regulation of release of cytochrome c from mitochondria,,,,1.0,False,1,0
GO:0090200,positive regulation of release of cytochrome c from mitochondria (GO:0090200),0.3172007959008397,0.6450089598513076,False,,,1,0
GO:0090201,negative regulation of release of cytochrome c from mitochondria (GO:0090201),0.3523148940424233,0.6688536034495753,False,,,1,0
GO:0090208,positive regulation of triglyceride metabolic process (GO:0090208),0.2835110807872395,0.6130954500179048,False,,,1,0
GO:0090218,positive regulation of lipid kinase activity (GO:0090218),0.4358114475995899,0.7412703232041455,False,,,1,0
GO:0090224,regulation of spindle organization,,,,1.0,False,1,0
GO:0090224,regulation of spindle organization (GO:0090224),0.1525101740444558,0.4658147940071011,False,,,1,0
GO:0090235,regulation of metaphase plate congression,,,,1.0,False,1,0
GO:0090257,regulation of muscle system process,,,,1.0,False,1,0
GO:0090257,regulation of muscle system process (GO:0090257),0.2044081547744332,0.524110120982228,False,,,1,0
GO:0090263,positive regulation of canonical Wnt signaling pathway,,,,1.0,False,1,0
GO:0090263,positive regulation of canonical Wnt signaling pathway (GO:0090263),0.1605646987927909,0.4751364856629042,False,,,1,0
GO:0090266,regulation of mitotic cell cycle spindle assembly checkpoint (GO:0090266),0.9679091565504472,0.9925059288445108,False,,,1,0
GO:0090276,regulation of peptide hormone secretion,,,,1.0,False,1,0
GO:0090276,regulation of peptide hormone secretion (GO:0090276),0.0128092176080623,0.1357133027580464,False,,,1,0
GO:0090277,positive regulation of peptide hormone secretion,,,,1.0,False,1,0
GO:0090277,positive regulation of peptide hormone secretion (GO:0090277),0.1572791369956277,0.4727411226183108,False,,,1,0
GO:0090278,negative regulation of peptide hormone secretion,,,,1.0,False,1,0
GO:0090278,negative regulation of peptide hormone secretion (GO:0090278),0.8534021459015013,0.950997398680322,False,,,1,0
GO:0090279,regulation of calcium ion import,,,,1.0,False,1,0
GO:0090279,regulation of calcium ion import (GO:0090279),0.2681428410694676,0.599062527243771,False,,,1,0
GO:0090280,positive regulation of calcium ion import (GO:0090280),0.3573206634213379,0.6743437799703208,False,,,1,0
GO:0090287,regulation of cellular response to growth factor stimulus,,,,1.0,False,1,0
GO:0090287,regulation of cellular response to growth factor stimulus (GO:0090287),0.0947539992583123,0.364135683066645,False,,,1,0
GO:0090288,negative regulation of cellular response to growth factor stimulus,,,,1.0,False,1,0
GO:0090288,negative regulation of cellular response to growth factor stimulus (GO:0090288),0.1329652588892641,0.4393181419572987,False,,,1,0
GO:0090303,positive regulation of wound healing,,,,1.0,False,1,0
GO:0090303,positive regulation of wound healing (GO:0090303),0.7467740206134562,0.91457800103178,False,,,1,0
GO:0090304,nucleic acid metabolic process,,,,1.0,False,1,0
GO:0090304,nucleic acid metabolic process (GO:0090304),0.4678005229088767,0.7636003501811702,False,,,1,0
GO:0090305,nucleic acid phosphodiester bond hydrolysis (GO:0090305),0.4990500283070708,0.7851977674515281,False,,,1,0
GO:0090307,mitotic spindle assembly (GO:0090307),0.771445124631519,0.9251243330848252,False,,,1,0
GO:0090308,regulation of DNA methylation-dependent heterochromatin assembly (GO:0090308),0.1343056217155393,0.4424952181871472,False,,,1,0
GO:0090310,negative regulation of DNA methylation-dependent heterochromatin formation,,,,1.0,False,1,0
GO:0090312,positive regulation of protein deacetylation (GO:0090312),0.2359188878240751,0.5645246635397326,False,,,1,0
GO:0090313,regulation of protein targeting to membrane,,,,1.0,False,1,0
GO:0090313,regulation of protein targeting to membrane (GO:0090313),0.029203743123712,0.2078232601655529,False,,,1,0
GO:0090314,positive regulation of protein targeting to membrane,,,,1.0,False,1,0
GO:0090314,positive regulation of protein targeting to membrane (GO:0090314),0.0916903844259667,0.3589077689656264,False,,,1,0
GO:0090315,negative regulation of protein targeting to membrane,,,,1.0,False,1,0
GO:0090316,positive regulation of intracellular protein transport,,,,1.0,False,1,0
GO:0090316,positive regulation of intracellular protein transport (GO:0090316),0.95884609624411,0.9908625299218164,False,,,1,0
GO:0090317,negative regulation of intracellular protein transport (GO:0090317),0.8200959832407477,0.941187311477203,False,,,1,0
GO:0090329,regulation of DNA-dependent DNA replication (GO:0090329),0.2792506436073845,0.6104885828258267,False,,,1,0
GO:0090330,regulation of platelet aggregation (GO:0090330),0.100454846779814,0.3795072050157717,False,,,1,0
GO:0090335,regulation of brown fat cell differentiation (GO:0090335),0.8019561301849999,0.9362325644172682,False,,,1,0
GO:0090336,positive regulation of brown fat cell differentiation (GO:0090336),0.7253338006068552,0.9023257152186952,False,,,1,0
GO:0090342,regulation of cell aging (GO:0090342),0.717660456323405,0.9000010291051286,False,,,1,0
GO:0090343,positive regulation of cell aging (GO:0090343),0.3885066215912433,0.6995508709988624,False,,,1,0
GO:0090344,negative regulation of cell aging (GO:0090344),0.5564434545069481,0.8252202383626392,False,,,1,0
GO:0090370,negative regulation of cholesterol efflux,,,,1.0,False,1,0
GO:0090382,phagosome maturation,,,,1.0,False,1,0
GO:0090382,phagosome maturation (GO:0090382),0.1167025059899886,0.4072241078381111,False,,,1,0
GO:0090383,phagosome acidification (GO:0090383),0.0620577202069144,0.2968284145584193,False,,,1,0
GO:0090398,cellular senescence,,,,1.0,False,1,0
GO:0090398,cellular senescence (GO:0090398),0.0504441975398564,0.2719464283959616,False,,,1,0
GO:0090399,replicative senescence (GO:0090399),0.2113737530787374,0.5348503305054376,False,,,1,0
GO:0090407,organophosphate biosynthetic process,,,,1.0,False,1,0
GO:0090407,organophosphate biosynthetic process (GO:0090407),0.2282102532385546,0.5562991584407696,False,,,1,0
GO:0090497,mesenchymal cell migration,,,,1.0,False,1,0
GO:0090501,RNA phosphodiester bond hydrolysis (GO:0090501),0.5749220698978583,0.832002827593505,False,,,1,0
GO:0090502,"RNA phosphodiester bond hydrolysis, endonucleolytic (GO:0090502)",0.2605536394098772,0.5925142568353267,False,,,1,0
GO:0090505,epiboly involved in wound healing (GO:0090505),0.7797076489821541,0.9276760077130836,False,,,1,0
GO:0090521,podocyte cell migration,,,,1.0,False,1,0
GO:0090557,establishment of endothelial intestinal barrier,,,,1.0,False,1,0
